id,puzzle,solution,clues,difficulty
78306,6......1.9..6...72..2..5........1.4..6..4...3....8...93..9.68.......7.6.51.......,653472918941638572782195436839261745265749183174583629327916854498357261516824397,23,3.1
22065,..8........3...27..6.1....895..4.8......67..4.......3.7.4....26............2.9.4.,598724613143658279267193458951342867832567194476981532714835926329416785685279341,22,4.0
12708,....5......27....47..3.9...4..9.87.....2..6....8.7....26....94..1.5...8..3...2..7,683451279592786134741329856456918723379245618128673495265837941917564382834192567,25,4.0
29883,..21..9.8.....7.1..8...5..44...36....61......5......4.3...7..2..7..2......9..3.5.,752164938694387215183295764427936581961458372538712649345879126876521493219643857,24,3.3
45821,......8321....4.9.987.......9.71.............7.2.5.6..57...2.43.........2498....7,465179832123684795987325416396718254854296371712453689578962143631547928249831567,26,3.8
44798,..742.......651...1.....5....58.637..61....9.8.3...1......9.25......3..4....64..9,657429831384651927129387546495816372261735498873942165746198253912573684538264719,27,3.0
69274,1..3.5......9.....2..6...196..82......3.......5....4..8.....5.2.39.....1....7..4.,196345287387912654245687319614829735723564198958731426871493562439256871562178943,22,3.3
24838,........29.3....8...1648.......9.........7.698..2..7134...39..66.8....7...7.....5,784913652963572481251648937576391248132487569849256713415739826698125374327864195,26,2.8
54294,54.2....1......7......5.32..96.7.2...5..8...91..4.......792.53....3.....8......1.,543267891982134765761859324396571248254683179178492653417928536629315487835746912,25,3.3
55703,.953.7..........3......21.5.642.8.7...2.39..8...6....14.69..3....3.4..5.........2,695317284241586739378492165164258973752139648839674521486925317923741856517863492,27,3.6
17839,5.2.7...6.6..9.......6...8.6..5.4..93...21.5.1......4.7.8........4....9.......2.3,592178436863492715471653982687534129349721658125986347738219564254367891916845273,24,3.6
27237,..8..52...1...4.76..32..5.4.4........9......3...4.97........8..5....6..17...3....,478365219215894376963217584842673195697158423351429768136942857524786931789531642,23,4.8
2119,72.......8....1..5....3...2...1.36........59..7..48...6..3......5.....799.1....4.,723596418869421735415837962294153687138762594576948123647389251352614879981275346,23,3.3
32895,....5...12..417...7.....4....1......4....518..3..4...7..92....3..68.1.........7.2,643958271298417536715632498951786324467325189832149657579264813326871945184593762,24,3.2
15601,.6..4............68.31...........47...7.52...32......865..2.8..4...1...3...4.9.1.,562943781714285936893176245985631472147852369326794158651327894479518623238469517,24,2.8
27935,......25656...793..1..2............4..8.1.........8.653......8....3..59..76.9..4.,784931256562487931913526478637259814458613729129748365395174682841362597276895143,25,2.9
19394,...9.8...23.5......8....5.17.6.......29.........2..3.9...8.5.7.1..7....2..5....3.,651928743234571698987463521746389215329156487518247369492835176163794852875612934,23,3.2
83610,.2.....64..43.1........97.5.....2.5.2.......1..36........2.59......3....768......,329587164574361892816429735697142358285793641143658279431275986952836417768914523,22,2.9
15509,.9.....6....93..582.......3..6.8.73.....1......5....2.........4.3.2..5.11.8.93...,593821467641937258287654913416582739329716845875349126962175384734268591158493672,24,2.6
82078,2.8.7.3.....1.....57....19....7.6.2.....15...796............5......31.49.24.....7,218974365649153782573268194185796423432815976796342851961427538857631249324589617,25,3.7
36512,...8...1..4.29....6.8...47............6..5.8.219..37..4..5.6.3.8...1..5..........,957864213143297568628351479584172396376945182219683745491526837832719654765438921,24,2.6
3868,6..23.......47......4....6..8.9..27..6.3......9......3.7.6..9.8..1.9..5..2.5....1,658231497219476835734859162183965274467328519592147683375614928841792356926583741,25,3.5
50726,..1..2.6.67...4.9....5..4.......3.26.1..4.5..9.5.2..4.............1.638...8....5.,451392768673814295289567431847953126312648579965721843736285914594176382128439657,25,2.7
33067,.9.5..21.8.5.......6..4.....1......4...96....5.2..3.9......8..7..67..8...3...6.4.,493587216875612439261349785619825374347961528582473691954238167126794853738156942,24,3.1
34134,...71.......2...3...4...978.6..2.5....24.7.....8........6.958..48...3.5...9......,893714625675289431124536978367928514912457386548361792236195847481673259759842163,24,2.9
7258,.......4.....7.8....5..69.1....49.3...1.3.7....3..5......2.....512....8..4.9..56.,176598243924173856835426971268749135451632798793815624689254317512367489347981562,24,2.8
22881,5....9.6..4.72............8.3.....89.68...4.7..1...5......17..6..24.5...3...8..5.,583149762146728395729356148435271689268593417971864523854917236692435871317682954,25,3.8
94417,3..4...19.5....7..6......4.....2.69....53.........18..1....6...26.3.5..8.97......,328467519459213786671958243735824691816539427942671835183746952264395178597182364,24,2.6
76730,.6....2...3.9...74....57.1..9...5..1.2.....3.8.61....2.....27.5....138....2......,567341298231968574948257316493725681125896437876134952319482765754613829682579143,25,2.6
80233,..3.......72...1...6.8.2..5.3.....2.....245...46..1..3........8..721.3....96...7.,953147682872536149164892735531968427798324561246751893625473918487219356319685274,25,4.6
45458,3.....1.4.16.8.....8......9......4..7...9.8.5...3.6.....4...6.......9.21..715....,375962184916485372482731569239578416761294835548316297194827653853649721627153948,23,2.8
82524,.5.....4.....6....76.3.9.1.9..2.....8.7.5.3......4..7...6....28..9......21....7..,352871946198465237764329815945237681827156394631948572476593128589712463213684759,23,3.7
24003,.5....3..9.......44..25..9..2...8.6...671.......9...3.7....1..3...58..1......48.6,651849327982173654473256198129438765536712489847965231798621543364587912215394876,25,3.7
8246,..43.2..........3.2...7........451736..7..5...4......8..........679.....82..1.76.,574382916198456237236179485982645173613798542745231698451867329367924851829513764,24,2.9
80865,.......32.759.......3.87....4..9.8...3...8..58.27.6.4.......5.....6....1.5.4....9,689514732275963418413287956541392867736148295892756143167839524924675381358421679,25,2.7
69438,9....7.....8..3....156..3...8..9.4.......6....64.....7.9..4.2...7.2....8......713,936127854428953671715684329187592436359476182264318597893741265671235948542869713,24,2.7
58006,...7..259....1...6....95.7...48.3.1.....51.........9.8.4.......5....7.3.61.2.9..7,136784259795312846428695173964823715872951364351476928247538691589167432613249587,26,3.0
74374,......13...187..9....2.....3.9.....7.4...6..8....35....83..........5..2.7....9..6,876594132421873695935261784359418267147926358268735419583642971694157823712389546,22,4.8
25102,4..96...........743.....9....2.7...9......1.693...4.2....8.7.3..9...2.8...7......,478965213169283574325741968512678349784329156936514827241897635693452781857136492,23,3.4
16415,4.......7...27..8.2....8..51....537.....3...96.3.2...1..1..7....5.68.....9.3...6.,486513927915274683237968415129845376578136249643729851861497532352681794794352168,26,3.4
8554,....28..3...3...7.5..7.1..8..2...8.1.8.....6.....9...42.7.6....1.4...........4..9,719628543428359176536741928642537891985412367371896254297163485164985732853274619,23,3.9
85846,.4.3....6....581..9.8......61......37..9....8..57......2.....4.....2...74...1.68.,541397826372658194968142735619285473734961258285734961123876549856429317497513682,24,4.0
61669,.5.91......9....74..4.8...6..5..8....3.6..4.....7.3.2.24......3...............659,657914238389265174124387596915428367732691485468753921246579813591836742873142659,23,3.7
84239,.8...5.7....7....1...6.....3.....1....5..2...6...4.9.2..4....6......9..77.641..8.,182935674963784521457621893329576148845192736671348952214857369538269417796413285,23,3.9
78207,4.32.......7..9..4........6.35..........4.9.1...6..72..........1....28...6.573...,493216587627859314518734296735921468286347951941685723354198672179462835862573149,22,3.4
33920,....2.3.....57..812....94...6........9.7..5..1.8..2.....14.8.5.6.7.....38......1.,716824395349576281285319467562943178493781526178652934931468752627195843854237619,25,3.4
67947,...7..4..3...8.2.5..2...7.6.2...7..39.1........31..6.7...39.......54....8......5.,658712439397684215142935786426857193971463528583129647265391874719548362834276951,24,3.8
60652,4...16......2.......9.3..1....6.549..5..9..7...1....8....5..8..8....7.436..9.....,423716958186259734579438612738625491254891376961374285317542869892167543645983127,24,2.8
55233,73........8.1....9..9..6.......9.5.49..8...272...7.8....734....45...2.....8.6.7..,734928156682157439519436278871293564965814327243675891127349685456782913398561742,26,2.6
72662,5...7...8.8..1.5....6.59.7286.2....92.....6...57.........1.6........5..34....32..,549672138782314596136859472864231759213597684957468321395126847628745913471983265,26,2.7
17738,7.....2.99..4.7.....6...3..5741.6...........8.1.7........3..6...3.9.1.5....27...4,745613289983427516126859347574186923362594178819732465257348691438961752691275834,25,3.1
10425,.1.......7.21.5....6..7.45......856.5.3.2....9.......883.2..........71......5.2..,415386972792145836368972451124738569583629714976514328837291645259467183641853297,24,2.8
89219,58.......4.93.5.1.....9......4...87......4..1....76..2..785...49...1.23.1.....7..,586741923479325618321698457614532879732984561895176342267853194958417236143269785,26,2.8
54502,2.....86.31.2.7...4.9.3.2..8...4.9...5.....4.7.4.....1...46........9.......8....2,275914863316287594489635217832146975651729348794358621527463189148592736963871452,24,3.7
46982,9.....8..7.48....9....6..2.....39.1..7.62.95..3.1..4....1.......5..4.......2.6...,926413875714852639583967124465739218178624953239185467691578342852341796347296581,24,3.2
16143,.......25....4...16.12....7.8.76..9...2.......1.8.........25.6..9..1..52..8.3....,834179625279546831651283947485762193762391584913854276147925368396418752528637419,24,3.0
75929,.6..2...9.8.7.5....5.6.4.....9...8.......87......5.13.57...6..1.4.5....8....4..2.,764823519281795463953614287639271854415368792827459136572986341146532978398147625,25,2.6
13098,.4.....6.9.1...8.7.2.9.....6..4...13....29...1....3...3......468.....75..5..7....,748312569931546827526987134672458913483129675195763482317895246869234751254671398,24,2.9
14466,.....8...7.....9.1.51....6..2.43.8........3.......9....892.14.35....3...3.78....5,296718534738645921451392768925436817864127359173589642689251473542973186317864295,25,3.6
63395,5...82..6.........1.....5......7..427...16.....32.8..7.6.92...4..5.....347....25.,597182436836594721124763589651379842782416395943258617368925174215847963479631258,26,3.1
33624,..36..4.....3.7.1.1.....6...5.........65.29......798..8.52............4236.....9.,593621487684357219127948653958136724476582931231479865845293176719865342362714598,24,3.2
15539,......5....9.4..6..4.8.52.92....4.1.....2..7..537.......7.....6.....1...3..5.9.4.,632197584589243761741865239278954613164328975953716428897432156425681397316579842,24,4.2
87487,..56.8.73.1..7..4.....19..559..4.7....8...4....6.....91...3...76.........83..6...,945628173812573946367419825591342768728965431436187259159234687674851392283796514,26,3.3
77948,2.4...9..6....1....8...3..2.4...6.8......9......5..2.9.251..3..1......45...78...1,234857916679421853581693472942316587856279134317548269725164398168932745493785621,25,4.1
74334,..5....89798...3.4........26..52.......39..6.3.4..8......7..........2....31....45,125473689798261354463859172619527438872394561354618927986745213547132896231986745,24,3.2
7382,.17.8..........6....312..4.....7..9......2...6.2.4.3.........3.9..8..5...3...47.1,417386259298457613563129847351678492749532186682941375124765938976813524835294761,23,4.0
20215,.....7.6.91............49.23.4.....8....421.5.7..6.....59...3....1..9...7.36..5..,542397861918256743637184952324915678896742135175863429259478316461539287783621594,25,2.9
8692,4.......8....5..73..2.....5...7..2...7..9.8.1..9..3....1...7.4.9.5.3........845..,457369128861452973392871465536718294274695831189243657618527349945136782723984516,24,3.5
31197,1.....8.3....2..6...6..1.......8......91......27..9.5....8.5.4..3..17..6.952.....,152946873743528961986371425514782639369154287827639154671895342238417596495263718,24,3.3
20002,3.5....2.2....6....7..3.4..16......8.2.6.7..3....94......84.7.9..........8...3..5,345719826218456397976238451164325978529687143837194562651842739793561284482973615,24,3.1
2785,.7...1...1.5.287....25.4.......9...6.13...2.45..2....374.....8...98.........1....,478931652135628749962574138284193576613785294597246813741362985329857461856419327,25,2.6
33127,..6......819.3...6..31.......7...2...3.5...1.9...6...3......9.1...4..58....2.....,546982137819735426273146895167394258438527619952861743324658971691473582785219364,22,3.1
58114,4..8...35.8....16.6.1.5.4..8.3...9.........4..96.4.....1...83.....96.2..2..1.....,429816735587493162631752489843675921152389647796241853914528376375964218268137594,26,3.2
